,0,1,2,3,4,5,6
402,"(1, 'va', 'Tau')",,,,,,
403,"(2, 'po', 'va')","(1, 'va', 'Tau')",,,,,
404,"(2, 'sib', 'Tau')",,,,,,
405,"(2, 'po', 'Tau')",,,,,,
406,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
407,"(2, 'sib', 'Tau')",,,,,,
408,"(1, 'va', 'Tau')",,,,,,
409,"(1, 'va', 'Tau')",,,,,,
410,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
411,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
412,"(2, 'sib', 'Tau')",,,,,,
413,"(1, 'pp', 'Tau')",,,,,,
414,"(2, 'po', 'Tau')",,,,,,
415,"(2, 'sib', 'Tau')",,,,,,
416,"(2, 'sib', 'Tau')",,,,,,
417,"(1, 'va', 'va')","(4, 'va', 'Tau')",,,,,
418,"(2, 'sib', 'Tau')",,,,,,
419,"(1, 'va', 'Tau')",,,,,,
420,"(0, 'va', 'Tau')",,,,,,
421,"(2, 'po', 'sib')","(1, 'sib', 'va')","(1, 'va', 'Tau')",,,,
422,"(1, 'pp', 'Tau')",,,,,,
423,"(2, 'po', 'Tau')",,,,,,
424,"(2, 'sib', 'Tau')",,,,,,
425,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
426,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
427,"(2, 'sib', 'Tau')",,,,,,
428,"(2, 'sib', 'va')","(1, 'va', 'Tau')",,,,,
429,"(2, 'po', 'Tau')",,,,,,
430,"(2, 'sib', 'Tau')",,,,,,
431,"(1, 'pp', 'Tau')",,,,,,
432,"(1, 'pp', 'Tau')",,,,,,
433,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
434,"(2, 'po', 'Tau')",,,,,,
435,"(1, 'va', 'Tau')",,,,,,
436,"(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(5, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",
437,"(1, 'va', 'Tau')",,,,,,
438,"(4, 'va', 'po')","(2, 'po', 'Tau')",,,,,
439,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
440,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
441,"(2, 'po', 'va')","(1, 'va', 'Tau')",,,,,
442,"(1, 'va', 'po')","(2, 'po', 'Tau')",,,,,
443,"(1, 'pp', 'Tau')",,,,,,
444,"(2, 'po', 'va')","(6, 'va', 'Tau')",,,,,
445,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
446,"(2, 'po', 'Tau')",,,,,,
447,"(1, 'pp', 'Tau')",,,,,,
448,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
449,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
450,"(3, 'sib', 'pp')","(1, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
451,"(2, 'po', 'Tau')",,,,,,
452,"(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
453,"(2, 'sib', 'Tau')",,,,,,
454,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
455,"(1, 'va', 'Tau')",,,,,,
456,"(2, 'sib', 'Tau')",,,,,,
457,"(2, 'po', 'Tau')",,,,,,
458,"(5, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
459,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
460,"(1, 'va', 'Tau')",,,,,,
461,"(1, 'pp', 'Tau')",,,,,,
462,"(2, 'sib', 'Tau')",,,,,,
463,"(2, 'po', 'Tau')",,,,,,
464,"(2, 'po', 'va')","(1, 'va', 'Tau')",,,,,
465,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(5, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
466,"(1, 'pp', 'Tau')",,,,,,
467,"(2, 'po', 'Tau')",,,,,,
468,"(2, 'po', 'Tau')",,,,,,
469,"(1, 'pp', 'Tau')",,,,,,
470,"(2, 'po', 'Tau')",,,,,,
471,"(1, 'va', 'Tau')",,,,,,
472,"(2, 'sib', 'Tau')",,,,,,
473,"(2, 'sib', 'Tau')",,,,,,
474,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
475,"(1, 'pp', 'Tau')",,,,,,
476,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,
477,"(4, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(1, 'sib', 'Tau')",,,
478,"(2, 'po', 'Tau')",,,,,,
479,"(1, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
480,"(1, 'va', 'Tau')",,,,,,
481,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
482,"(6, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,
483,"(2, 'sib', 'Tau')",,,,,,
484,"(0, 'po', 'Tau')",,,,,,
485,"(2, 'po', 'Tau')",,,,,,
486,"(1, 'pp', 'Tau')",,,,,,
487,"(2, 'sib', 'Tau')",,,,,,
488,"(1, 'va', 'po')","(2, 'po', 'Tau')",,,,,
489,"(2, 'sib', 'va')","(6, 'va', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,
490,"(1, 'va', 'Tau')",,,,,,
491,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
492,"(2, 'sib', 'Tau')",,,,,,
493,"(2, 'sib', 'Tau')",,,,,,
494,"(2, 'sib', 'Tau')",,,,,,
495,"(2, 'po', 'Tau')",,,,,,
496,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
497,"(1, 'va', 'Tau')",,,,,,
498,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
499,"(1, 'pp', 'Tau')",,,,,,
500,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
501,"(2, 'sib', 'po')","(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,
502,"(1, 'va', 'va')","(0, 'va', 'Tau')",,,,,
503,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
504,"(2, 'po', 'Tau')",,,,,,
505,"(5, 'va', 'Tau')",,,,,,
506,"(1, 'va', 'Tau')",,,,,,
507,"(1, 'va', 'Tau')",,,,,,
508,"(1, 'va', 'Tau')",,,,,,
509,"(1, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
510,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
511,"(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')"
512,"(2, 'po', 'Tau')",,,,,,
513,"(2, 'po', 'Tau')",,,,,,
514,"(1, 'va', 'Tau')",,,,,,
515,"(1, 'pp', 'po')","(2, 'po', 'po')","(2, 'po', 'Tau')",,,,
516,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
517,"(1, 'va', 'Tau')",,,,,,
518,"(1, 'pp', 'po')","(2, 'po', 'po')","(2, 'po', 'po')","(2, 'po', 'Tau')",,,
519,"(2, 'po', 'Tau')",,,,,,
520,"(1, 'pp', 'Tau')",,,,,,
521,"(2, 'sib', 'Tau')",,,,,,
522,"(4, 'sib', 'Tau')",,,,,,
523,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
524,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
525,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
526,"(2, 'sib', 'Tau')",,,,,,
527,"(2, 'po', 'va')","(1, 'va', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,
528,"(2, 'po', 'Tau')",,,,,,
529,"(2, 'po', 'Tau')",,,,,,
530,"(1, 'va', 'Tau')",,,,,,
531,"(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
532,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
533,"(1, 'va', 'Tau')",,,,,,
534,"(2, 'po', 'pp')","(0, 'pp', 'pp')","(5, 'pp', 'va')","(1, 'va', 'Tau')",,,
535,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
536,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'va')","(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",
537,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
538,"(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
539,"(2, 'po', 'pp')","(1, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,
540,"(0, 'po', 'Tau')",,,,,,
541,"(4, 'pp', 'Tau')",,,,,,
542,"(1, 'sib', 'va')","(1, 'va', 'Tau')",,,,,
543,"(2, 'pp', 'sib')","(2, 'sib', 'sib')","(1, 'sib', 'sib')","(2, 'sib', 'sib')","(1, 'sib', 'Tau')",,
544,"(2, 'pp', 'Tau')",,,,,,
545,"(3, 'sib', 'Tau')",,,,,,
546,"(1, 'va', 'pp')","(2, 'pp', 'Tau')",,,,,
547,"(2, 'pp', 'pp')","(2, 'pp', 'sib')","(1, 'sib', 'Tau')",,,,
548,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
549,"(1, 'pp', 'Tau')",,,,,,
550,"(0, 'po', 'Tau')",,,,,,
551,"(1, 'pp', 'pp')","(2, 'pp', 'sib')","(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,
552,"(1, 'pp', 'po')","(0, 'po', 'po')","(6, 'po', 'va')","(1, 'va', 'po')","(0, 'po', 'pp')","(1, 'pp', 'pp')","(3, 'pp', 'pp')"
553,"(2, 'po', 'va')","(1, 'va', 'Tau')",,,,,
554,"(2, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
555,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
556,"(2, 'po', 'pp')","(4, 'pp', 'Tau')",,,,,
557,"(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
558,"(1, 'va', 'Tau')",,,,,,
559,"(1, 'po', 'Tau')",,,,,,
560,"(1, 'po', 'Tau')",,,,,,
561,"(1, 'va', 'Tau')",,,,,,
562,"(1, 'po', 'Tau')",,,,,,
563,"(1, 'po', 'Tau')",,,,,,
564,"(3, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
565,"(1, 'sib', 'pp')","(4, 'pp', 'pp')","(3, 'pp', 'pp')","(1, 'pp', 'pp')","(4, 'pp', 'Tau')",,
566,"(1, 'va', 'Tau')",,,,,,
567,"(3, 'po', 'po')","(1, 'po', 'Tau')",,,,,
568,"(4, 'pp', 'pp')","(0, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,
569,"(4, 'pp', 'Tau')",,,,,,
570,"(1, 'po', 'po')","(2, 'po', 'po')","(1, 'po', 'Tau')",,,,
571,"(1, 'sib', 'Tau')",,,,,,
572,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
573,"(1, 'po', 'Tau')",,,,,,
574,"(1, 'va', 'Tau')",,,,,,
575,"(1, 'sib', 'Tau')",,,,,,
576,"(1, 'po', 'Tau')",,,,,,
577,"(2, 'pp', 'Tau')",,,,,,
578,"(2, 'pp', 'pp')","(3, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,
579,"(1, 'va', 'va')","(6, 'va', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(4, 'pp', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'pp')"
580,"(6, 'pp', 'pp')","(4, 'pp', 'pp')","(1, 'pp', 'po')","(1, 'po', 'pp')","(1, 'pp', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')"
581,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
582,"(1, 'po', 'sib')","(1, 'sib', 'Tau')",,,,,
583,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
584,"(1, 'sib', 'Tau')",,,,,,
585,"(1, 'pp', 'Tau')",,,,,,
586,"(1, 'va', 'Tau')",,,,,,
587,"(1, 'po', 'Tau')",,,,,,
588,"(1, 'sib', 'Tau')",,,,,,
589,"(1, 'sib', 'sib')","(1, 'sib', 'pp')","(2, 'pp', 'Tau')",,,,
590,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(1, 'po', 'pp')","(1, 'pp', 'po')","(1, 'po', 'Tau')",,
591,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
592,"(1, 'va', 'Tau')",,,,,,
593,"(1, 'sib', 'Tau')",,,,,,
594,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
595,"(1, 'sib', 'pp')","(1, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,
596,"(2, 'pp', 'Tau')",,,,,,
597,"(1, 'po', 'Tau')",,,,,,
598,"(1, 'va', 'Tau')",,,,,,
599,"(1, 'po', 'Tau')",,,,,,
600,"(1, 'po', 'Tau')",,,,,,
601,"(1, 'sib', 'pp')","(2, 'pp', 'Tau')",,,,,
602,"(1, 'va', 'Tau')",,,,,,
603,"(2, 'sib', 'Tau')",,,,,,
604,"(1, 'po', 'sib')","(2, 'sib', 'va')","(1, 'va', 'Tau')",,,,
605,"(4, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
606,"(2, 'pp', 'Tau')",,,,,,
607,"(2, 'va', 'Tau')",,,,,,
608,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
609,"(2, 'pp', 'Tau')",,,,,,
610,"(2, 'sib', 'Tau')",,,,,,
611,"(1, 'va', 'Tau')",,,,,,
612,"(1, 'pp', 'Tau')",,,,,,
613,"(1, 'po', 'Tau')",,,,,,
614,"(2, 'pp', 'Tau')",,,,,,
615,"(1, 'va', 'pp')","(2, 'pp', 'Tau')",,,,,
616,"(1, 'va', 'Tau')",,,,,,
617,"(1, 'va', 'Tau')",,,,,,
618,"(3, 'po', 'va')","(1, 'va', 'Tau')",,,,,
619,"(2, 'sib', 'sib')","(4, 'sib', 'po')","(1, 'po', 'Tau')",,,,
620,"(2, 'pp', 'Tau')",,,,,,
621,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
622,"(2, 'sib', 'Tau')",,,,,,
623,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
624,"(1, 'va', 'Tau')",,,,,,
625,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
626,"(2, 'sib', 'Tau')",,,,,,
627,"(1, 'va', 'Tau')",,,,,,
628,"(1, 'va', 'Tau')",,,,,,
629,"(1, 'po', 'Tau')",,,,,,
630,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
631,"(2, 'sib', 'Tau')",,,,,,
632,"(1, 'va', 'Tau')",,,,,,
633,"(2, 'sib', 'Tau')",,,,,,
634,"(1, 'va', 'Tau')",,,,,,
635,"(2, 'sib', 'Tau')",,,,,,
636,"(2, 'pp', 'Tau')",,,,,,
637,"(4, 'pp', 'Tau')",,,,,,
638,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
639,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,,,
640,"(1, 'va', 'Tau')",,,,,,
641,"(1, 'va', 'Tau')",,,,,,
642,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
643,"(3, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
644,"(2, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
645,"(1, 'va', 'sib')","(2, 'sib', 'Tau')",,,,,
646,"(2, 'pp', 'sib')","(2, 'sib', 'Tau')",,,,,
647,"(1, 'po', 'Tau')",,,,,,
648,"(2, 'sib', 'sib')","(4, 'sib', 'Tau')",,,,,
649,"(2, 'pp', 'Tau')",,,,,,
650,"(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
651,"(1, 'va', 'Tau')",,,,,,
652,"(2, 'sib', 'po')","(1, 'po', 'Tau')",,,,,
653,"(1, 'po', 'va')","(2, 'va', 'va')","(1, 'va', 'Tau')",,,,
654,"(1, 'po', 'Tau')",,,,,,
655,"(1, 'va', 'Tau')",,,,,,
656,"(1, 'va', 'pp')","(2, 'pp', 'Tau')",,,,,
657,"(2, 'pp', 'pp')","(4, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",
658,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
659,"(2, 'sib', 'Tau')",,,,,,
660,"(2, 'sib', 'Tau')",,,,,,
661,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
662,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
663,"(2, 'pp', 'Tau')",,,,,,
664,"(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
665,"(1, 'po', 'pp')","(2, 'pp', 'Tau')",,,,,
666,"(2, 'pp', 'pp')","(2, 'pp', 'pp')","(0, 'pp', 'pp')","(2, 'pp', 'Tau')",,,
667,"(2, 'pp', 'pp')","(3, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,
668,"(2, 'va', 'Tau')",,,,,,
669,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
670,"(1, 'va', 'Tau')",,,,,,
671,"(1, 'va', 'Tau')",,,,,,
672,"(1, 'va', 'Tau')",,,,,,
673,"(4, 'va', 'va')","(1, 'va', 'pp')","(2, 'pp', 'Tau')",,,,
674,"(1, 'va', 'Tau')",,,,,,
675,"(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
676,"(1, 'va', 'Tau')",,,,,,
677,"(1, 'po', 'Tau')",,,,,,
678,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
679,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
680,"(2, 'pp', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'po')","(1, 'po', 'Tau')",,,
681,"(1, 'va', 'va')","(4, 'va', 'va')","(4, 'va', 'Tau')",,,,
682,"(2, 'sib', 'Tau')",,,,,,
683,"(1, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
684,"(2, 'sib', 'va')","(1, 'va', 'Tau')",,,,,
685,"(1, 'po', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,
686,"(1, 'po', 'Tau')",,,,,,
687,"(1, 'va', 'Tau')",,,,,,
688,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
689,"(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
690,"(2, 'pp', 'Tau')",,,,,,
691,"(1, 'po', 'sib')","(2, 'sib', 'va')","(1, 'va', 'Tau')",,,,
692,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
693,"(2, 'sib', 'Tau')",,,,,,
694,"(1, 'po', 'Tau')",,,,,,
695,"(1, 'va', 'Tau')",,,,,,
696,"(1, 'va', 'Tau')",,,,,,
697,"(1, 'po', 'Tau')",,,,,,
698,"(1, 'po', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",
699,"(1, 'po', 'Tau')",,,,,,
700,"(2, 'sib', 'Tau')",,,,,,
701,"(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
702,"(3, 'po', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,
703,"(1, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
704,"(6, 'sib', 'Tau')",,,,,,
705,"(3, 'va', 'po')","(1, 'po', 'Tau')",,,,,
706,"(4, 'va', 'va')","(4, 'va', 'va')","(1, 'va', 'Tau')",,,,
707,"(2, 'pp', 'pp')","(1, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
708,"(4, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
709,"(1, 'po', 'po')","(0, 'po', 'Tau')",,,,,
710,"(1, 'va', 'Tau')",,,,,,
711,"(1, 'va', 'Tau')",,,,,,
712,"(1, 'po', 'Tau')",,,,,,
713,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
714,"(2, 'pp', 'Tau')",,,,,,
715,"(1, 'po', 'pp')","(2, 'pp', 'Tau')",,,,,
716,"(2, 'pp', 'Tau')",,,,,,
717,"(1, 'va', 'Tau')",,,,,,
718,"(2, 'pp', 'Tau')",,,,,,
719,"(2, 'sib', 'Tau')",,,,,,
720,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
721,"(1, 'va', 'Tau')",,,,,,
722,"(2, 'sib', 'Tau')",,,,,,
723,"(4, 'va', 'Tau')",,,,,,
724,"(1, 'po', 'Tau')",,,,,,
725,"(2, 'pp', 'Tau')",,,,,,
726,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
727,"(1, 'va', 'Tau')",,,,,,
728,"(1, 'va', 'Tau')",,,,,,
729,"(2, 'sib', 'Tau')",,,,,,
730,"(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'Tau')",,,,
731,"(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
732,"(1, 'po', 'pp')","(2, 'pp', 'Tau')",,,,,
733,"(1, 'va', 'Tau')",,,,,,
734,"(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,
735,"(1, 'va', 'va')","(1, 'va', 'po')","(1, 'po', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",
736,"(2, 'pp', 'Tau')",,,,,,
737,"(4, 'po', 'po')","(3, 'po', 'Tau')",,,,,
738,"(0, 'po', 'Tau')",,,,,,
739,"(2, 'pp', 'Tau')",,,,,,
740,"(2, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
741,"(2, 'sib', 'Tau')",,,,,,
742,"(0, 'po', 'Tau')",,,,,,
743,"(2, 'sib', 'Tau')",,,,,,
744,"(1, 'va', 'va')","(1, 'va', 'po')","(0, 'po', 'va')","(1, 'va', 'Tau')",,,
745,"(2, 'pp', 'sib')","(3, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,
746,"(0, 'po', 'Tau')",,,,,,
747,"(2, 'pp', 'Tau')",,,,,,
748,"(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
749,"(1, 'va', 'Tau')",,,,,,
750,"(2, 'sib', 'Tau')",,,,,,
751,"(2, 'pp', 'Tau')",,,,,,
752,"(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,
753,"(1, 'va', 'Tau')",,,,,,
754,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
755,"(1, 'va', 'Tau')",,,,,,
756,"(0, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'sib')","(2, 'sib', 'Tau')",,,
757,"(1, 'sib', 'Tau')",,,,,,
758,"(1, 'va', 'va')","(1, 'va', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,
759,"(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
760,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
761,"(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,
762,"(2, 'pp', 'Tau')",,,,,,
763,"(2, 'pp', 'Tau')",,,,,,
764,"(0, 'po', 'Tau')",,,,,,
765,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
766,"(2, 'pp', 'Tau')",,,,,,
767,"(2, 'sib', 'Tau')",,,,,,
768,"(5, 'va', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,
769,"(1, 'va', 'Tau')",,,,,,
770,"(1, 'va', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,
771,"(4, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,,,
772,"(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
773,"(0, 'po', 'va')","(2, 'va', 'sib')","(2, 'sib', 'Tau')",,,,
774,"(2, 'sib', 'va')","(1, 'va', 'Tau')",,,,,
775,"(1, 'va', 'va')","(1, 'va', 'va')","(4, 'va', 'va')","(1, 'va', 'va')","(4, 'va', 'Tau')",,
776,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
777,"(0, 'po', 'Tau')",,,,,,
778,"(3, 'va', 'pp')","(2, 'pp', 'Tau')",,,,,
779,"(1, 'va', 'po')","(0, 'po', 'po')","(0, 'po', 'Tau')",,,,
780,"(0, 'po', 'Tau')",,,,,,
781,"(2, 'sib', 'Tau')",,,,,,
782,"(1, 'va', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'pp')","(2, 'pp', 'sib')","(2, 'sib', 'Tau')",
783,"(2, 'sib', 'Tau')",,,,,,
784,"(4, 'va', 'Tau')",,,,,,
785,"(2, 'pp', 'pp')","(5, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
786,"(0, 'po', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
787,"(2, 'sib', 'va')","(4, 'va', 'Tau')",,,,,
788,"(0, 'po', 'pp')","(4, 'pp', 'pp')","(2, 'pp', 'pp')","(0, 'pp', 'pp')","(6, 'pp', 'Tau')",,
789,"(4, 'va', 'Tau')",,,,,,
790,"(1, 'po', 'Tau')",,,,,,
791,"(1, 'po', 'Tau')",,,,,,
792,"(1, 'po', 'pp')","(6, 'pp', 'Tau')",,,,,
793,"(4, 'va', 'va')","(4, 'va', 'Tau')",,,,,
794,"(6, 'pp', 'pp')","(6, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
795,"(4, 'va', 'Tau')",,,,,,
796,"(4, 'po', 'pp')","(4, 'pp', 'pp')","(3, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
797,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,
798,"(1, 'pp', 'Tau')",,,,,,
799,"(5, 'va', 'va')","(5, 'va', 'va')","(4, 'va', 'va')","(4, 'va', 'Tau')",,,
800,"(6, 'po', 'Tau')",,,,,,
801,"(6, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'po')","(3, 'po', 'po')","(0, 'po', 'Tau')"
802,"(2, 'sib', 'Tau')",,,,,,
803,"(4, 'va', 'Tau')",,,,,,
804,"(4, 'va', 'Tau')",,,,,,
805,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
806,"(2, 'sib', 'pp')","(1, 'pp', 'po')","(0, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(4, 'pp', 'Tau')",
807,"(2, 'sib', 'Tau')",,,,,,
808,"(0, 'sib', 'Tau')",,,,,,
